Country,Year,Access to Electricity(%),Food Production Index,Population Density,Unemployed Labour(%),"Road Accident Mortality(per 100,000 people)",Electric power consumption(kWh/Capita),GDP Deflator,GDP/Capita($),Literacy Rate Adult,Immunization(Measles %),Immunization(DPT %),Life Expectancy at Birth,Total greenhouse gas emissions (kt of CO2 equivalent),Rural Population(%)
Fragile and conflict affected situations,2010,44.19456195,8.459365193,36.84715295,5.274865187,25.25775347,493.8352826,6.391195051,1983.064506,60.28728867,69.78939079,67.43167673,59.12058102,1917980,61.42443976
Fragile and conflict affected situations,2011,45.40829507,9.031899364,37.76958618,5.304099844,24.79688234,494.9325798,8.833168224,1963.444396,60.10028076,68.75051182,67.74608743,59.57662201,1934470,61.03111468
Fragile and conflict affected situations,2012,47.46182279,0.673761497,38.71595563,5.342588033,24.75612981,468.4064842,5.584901953,2204.406652,62.01156998,65.49515832,65.31676634,60.01624452,2008160,60.64574806
Fragile and conflict affected situations,2013,49.02685625,0.649144489,39.6784709,5.411392609,24.76375926,477.2186209,2.55090958,2265.68946,62.43822861,64.51014168,64.21673209,60.44007285,2048190,60.25713324
Fragile and conflict affected situations,2014,48.04599715,0.694533359,40.64583345,5.585479342,25.01087121,441.2406673,2.090794731,2401.917851,63.40736008,63.90719898,64.94461357,60.84346476,2088180,59.86945568
Gabon,2000,73.6,82.53,4.76717895,17.39,21.2,880.0358853,28.0893436,4135.99238,82.28379822,55,45,58.264,6030,21.121
Gabon,2001,77.13812256,81.2,4.882244732,17.29,23.5,899.8352952,-0.168658932,3993.031336,82.28379822,55,45,57.968,5960,20.367
Gabon,2002,77.86385345,82.74,4.999844763,17.29,23.5,926.0193587,0.855807814,4141.434366,82.28379822,55,45,57.791,5780,19.632
Gabon,2003,78.5801239,83.41,5.122621958,17.22,23.1,936.4019437,-0.217120396,4933.46217,82.28379822,55,45,57.759,5900,18.917
Gabon,2004,79.28574371,83.16,5.253960492,17.08,25.1,915.9484351,7.765278535,5739.613204,82.28379822,55,45,57.885,6050,18.222
Gabon,2005,81.6,83.62,5.39663135,16.91,22.4,916.1842436,20.09447289,6891.36192,82.28379822,55,45,58.181,6210,17.548
Gabon,2006,80.66454315,83.75,5.55029301,17.37,24,945.3593484,9.868137278,7221.369877,82.28379822,55,45,58.641,5750,16.893
Gabon,2007,81.34632111,85.84,5.714926068,17.84,24.9,969.7364802,4.231361642,8458.309179,82.28379822,62,81,59.229,5810,16.258
Gabon,2008,82.03128815,87.57,5.8933442,18.44,24.2,981.8654522,20.47895904,10254.17196,82.28379822,67,82,59.904,6030,15.641
Gabon,2009,82.72566986,89.17,6.08889277,19.59,25.2,942.6836847,-18.0745351,7721.018953,82.28379822,63,76,60.637,6030,15.045
Gabon,2010,89.48566437,91.3,6.30320177,20.39,24.3,957.4262412,16.56432021,8849.322608,82.28379822,62,67,61.4,6700,14.467
Gabon,2011,88.87747955,95.55,6.537932239,20.38,24.3,966.9784861,12.68122777,10809.68495,82.28379822,72,75,62.168,7750,13.908
Gabon,2012,89.3,94.29,6.790379167,20.4,24.1,988.7539243,-2.941902704,9813.505747,82.28379822,71,82,62.924,8030,13.366
Gabon,2013,86.4,98.6,7.051926883,20.41,23.6,1079.760273,-6.157924934,9683.58162,82.28379822,70,79,63.648,8040,12.844
Gabon,2014,86.98995209,98.67,7.310905422,20.3,22.8,1167.851594,-0.851390333,9663.42411,82.28379822,61,70,64.318,7860,12.349
Ghana,2000,43.7,52.19,84.72730069,10.36,25.8,326.1605334,27.23011389,258.4710399,57.89746857,90,88,57.002,20390,56.071
Ghana,2001,44.8535614,54.37,86.82837743,9.26,25.8,332.0354089,34.8179441,269.0149848,59.32735482,78,79,57.158,20390,55.399
Ghana,2002,46.89822769,60.2,88.97941461,8.3,25.9,305.9806851,22.8185847,304.564636,60.92427865,78,78,57.425,21820,54.725
Ghana,2003,48.3,62.62,91.19411093,7.34,25.6,217.9244761,28.70440728,367.8213621,63.72348728,80,80,57.785,22530,54.049
Ghana,2004,50.95799255,64.69,93.48830096,6.4,25.4,216.901507,14.35015113,417.5080667,64.79325273,83,80,58.225,21470,53.37
Ghana,2005,41.25,66.5,95.87170607,5.5,25.5,242.7726544,14.9637183,492.5440562,65.98626213,83,84,58.719,23900,52.692
Ghana,2006,55.09345008,68.29,98.35218863,4.64,24.6,293.2205767,80.75458082,913.3938493,67.62731726,85,84,59.234,25180,52.012
Ghana,2007,56.97537231,66.83,100.9226773,4.69,24,241.2912833,18.62788847,1081.166318,69.21637517,95,94,59.741,25680,51.331
Ghana,2008,60.5,75.11,103.5590753,4.79,23.9,261.2902689,19.41027105,1217.064435,70.00274137,86,93,60.216,25640,50.649
Ghana,2009,60.99259567,82.22,106.227226,5.14,23.9,260.105698,15.66656868,1077.662058,72.00473324,93,94,60.645,27080,49.969
Ghana,2010,64.2,84.26,108.9022326,5.32,23.7,277.4861626,16.59564479,1299.345212,71.49707031,93,94,61.03,29080,49.287
Ghana,2011,64.06256,86.2,111.5747253,5.62,23.4,315.1524519,13.91482213,1549.462719,71.49707031,91,91,61.381,32400,48.606
Ghana,2012,56.51,90.93,114.2500396,5.93,23.3,342.200517,15.20527874,1587.560932,71.49707031,88,92,61.72,35340,47.927
Ghana,2013,70.7,93.74,116.9361035,6.26,23.4,375.9446394,54.01291175,2361.090324,71.49707031,89,90,62.064,38240,47.252
Ghana,2014,78.3,98.99,119.6470071,6.52,24,351.3014757,17.00492059,1899.668336,71.49707031,92,98,62.416,38820,46.581
Greece,2000,100,108.2,83.83093871,11.25,19.9,4586.32987,1.59267043,12042.95371,95.99436188,89,89,77.88780488,117920,27.284
Greece,2001,100,105.58,84.2678976,10.46,18.2,4719.147217,3.474752593,12538.17887,95.99436188,91,91,78.38780488,118510,27.087
Greece,2002,100,106.71,84.5773623,9.98,16.4,4909.639698,3.348770742,14110.31337,95.99436188,92,92,78.64146341,118890,26.697
Greece,2003,100,100.87,84.77944143,9.41,15.8,5091.292424,3.453573845,18477.57836,95.99436188,94,94,78.84146341,122210,26.311
Greece,2004,100,102.14,84.98945694,10.31,17.5,5200.024354,3.062662201,21955.10414,95.99436188,95,95,79.03902439,121820,25.927
Greece,2005,100,106.7,85.23905353,9.99,16.6,5297.200025,2.24031926,22551.73577,93.04431152,96,96,79.23902439,123910,25.548
Greece,2006,100,101.84,85.49543832,9.01,16,5434.576469,3.495042753,24801.15778,93.04431152,98,98,79.43902439,122290,25.173
Greece,2007,100,97.79,85.71352211,8.4,16.1,5701.330854,3.422667033,28827.32639,93.93154907,99,99,79.43902439,125630,24.801
Greece,2008,100,100.86,85.94135764,7.76,15.5,5805.192546,4.344582955,31997.28202,93.93154907,99,99,79.93902439,121790,24.432
Greece,2009,100,102.54,86.16770365,9.62,14.9,5627.883706,2.569771097,29710.97023,93.90511322,99,99,80.18780488,114900,24.068
Greece,2010,100,103.02,86.27882855,12.71,13.1,5333.439556,-0.176183001,26690.60742,93.90511322,99,99,80.38780488,108190,23.708
Greece,2011,100,101.09,86.1512723,17.87,12.3,5389.333122,0.959017688,25450.53412,97.36873627,99,99,80.73170732,105760,23.351
Greece,2012,100,103.32,85.68666408,24.44,11.3,5534.897159,-0.275527809,21915.19132,97.36873627,99,99,80.63414634,100600,22.996
Greece,2013,100,93.68,85.06757952,27.47,10.3,5028.995794,-1.968674544,21749.15248,97.36873627,99,99,81.28536585,92970,22.645
Greece,2014,100,97.23,84.50281614,26.49,9.3,5062.606422,-1.946700021,21601.7764,97.36873627,97,99,81.38536585,89910,22.298
Guatemala,2000,73.318205,45.99,108.1537981,2.8,6.8,332.1897665,6.83011465,1664.298958,69.10173035,86,81,67.849,20920,54.668
Guatemala,2001,73.75078583,51.13,110.783548,2.78,5.6,359.5987555,-5.610145271,1550.360366,69.10173035,91,77,68.304,21690,54.332
Guatemala,2002,78.667838,56.04,113.3586973,2.81,4.8,364.8481937,6.469175065,1682.994501,69.10173035,92,82,68.717,22610,53.995
Guatemala,2003,78.512204,57.49,115.8579134,2.81,4.9,453.8742172,4.471234672,1737.879287,70.32645376,94,84,69.092,22890,53.682
Guatemala,2004,77.30284882,59.81,118.3474057,2.97,5,486.9064354,6.023858814,1859.098363,71.23423746,95,87,69.437,23350,53.384
Guatemala,2005,78.46495819,61.63,120.8313923,3.02,4.4,486.1645073,5.668435626,2068.500129,73.27364995,93,87,69.762,24710,53.087
Guatemala,2006,83.730998,63.61,123.3046846,3.02,4.6,540.4390869,4.981332971,2251.087963,72.23847675,95,89,70.082,24770,52.79
Guatemala,2007,80.76786804,69.67,125.7653695,3.03,20.1,552.4961496,7.115350543,2490.749127,73.27389374,86,85,70.409,26220,52.492
Guatemala,2008,81.92097473,70.24,128.2129433,3.08,16.6,540.8572883,9.407491822,2802.461962,74.27839182,96,95,70.75,25060,52.193
Guatemala,2009,83.08351135,75.8,130.6475364,3.36,15.7,549.9211082,3.600175273,2651.817123,75.03104324,92,92,71.108,26400,51.896
Guatemala,2010,84.26170349,75.64,133.0691209,3.5,13.4,556.0430604,5.137572988,2852.547327,77.29384834,93,94,71.481,26450,51.597
Guatemala,2011,84.026414,77.8,135.512458,3.12,11,550.2869363,6.894643403,3228.045741,78.20349909,89,88,71.861,27070,51.299
Guatemala,2012,86.68829346,83.25,137.9427212,2.77,11.5,550.2659935,3.377750844,3355.036919,78.26486206,93,96,72.236,27780,51
Guatemala,2013,87.93890381,88.28,140.3880272,3.02,13.1,578.9026189,3.358446346,3522.773706,77.03186734,85,85,72.596,28900,50.689
Guatemala,2014,85.494371,96.41,142.8360956,2.72,12.8,601.1897311,2.860311607,3779.642336,81.28858963,67,73,72.935,30120,50.366
Haiti,2000,33.7,63.94,307.1045718,8.22,17.5,35.79951421,92.92799858,811.5343577,58.77439003,55,43,57.131,7050,64.4
Haiti,2001,31.542382,62.49,312.3661103,9.31,18.7,35.19650219,12.91494987,739.348191,58.74539003,55,46,57.382,7220,62.749
Haiti,2002,33.19704437,63.39,317.6396226,10.54,18.9,30.61405862,8.037778852,697.597063,58.74439003,56,50,57.655,7510,61.065
Haiti,2003,31.6,64.21,322.9357039,11.8,19.3,28.7636959,18.34139143,561.8176913,58.74393003,57,53,57.959,7550,59.355
Haiti,2004,34.19499969,65.64,328.2685776,13.06,18.9,28.29641646,19.28225703,663.7943295,54.23746357,57,57,58.292,7420,58.321
Haiti,2005,34.67699432,68.42,333.6461901,14.33,18.5,37.3017096,11.2996105,766.6919755,51.10983012,58,60,58.652,7510,57.362
Haiti,2006,33.9,68.1,339.070537,15.54,18.6,37.66807237,9.817895325,792.8260107,48.68502045,59,62,59.028,7560,56.396
Haiti,2007,35.61966324,73.72,344.5332366,16.8,18.5,25.48619659,7.473027959,981.1105146,48.68502045,60,64,59.408,7970,55.426
Haiti,2008,36.092659,72.1,350.0206821,16.06,18.4,23.73900775,11.3163734,1076.702447,48.68502045,62,64,59.782,7990,54.449
Haiti,2009,36.57507706,82.01,355.5169086,15.9,18.2,35.92553046,8.505120774,1150.211089,48.68502045,63,65,60.148,8040,53.472
Haiti,2010,37.07315063,87.02,361.0057329,15.34,18.7,24.52429403,6.583552063,1172.099015,48.68502045,64,67,60.511,8570,52.491
Haiti,2011,37.59311676,91.96,366.4847605,14.7,18.7,31.28613747,5.034135302,1287.954058,48.68502045,65,68,60.879,8970,51.508
Haiti,2012,37.9,92.86,371.9492743,14.1,17.9,46.14219092,8.153281402,1337.336475,48.68502045,66,66,61.26,8710,50.523
Haiti,2013,38.71000671,98.58,377.3828737,14.12,17.7,43.84332089,6.40886418,1393.956085,48.68502045,68,65,61.658,9000,49.54
Haiti,2014,39.4816246,101.91,382.7651306,14.02,17.9,39.05580876,2.090794731,1402.100289,48.68502045,69,63,62.069,9360,48.556
Heavily indebted poor countries (HIPC),2000,18.92383723,8.585447083,23.75127971,5.232337251,27.93366358,131.1177985,8.201104251,360.4360552,50.14255905,54.32589299,53.21790502,52.26410061,821260,71.27447757
Heavily indebted poor countries (HIPC),2001,22.08304429,9.518687174,24.42763548,5.182846978,27.85353847,141.2446645,5.419569937,335.1336662,51.00136185,54.73760692,54.37265591,52.74934234,820650,70.94564289
Heavily indebted poor countries (HIPC),2002,22.2129678,9.768994833,25.13264656,5.197733738,27.89704219,141.195477,3.512881723,349.873701,51.45423126,57.12176161,56.93817471,53.29664728,863390,70.60658346
Heavily indebted poor countries (HIPC),2003,23.44257632,10.74568393,25.862164,5.212151206,27.80948162,144.0242362,6.044865954,385.2407862,52.2774086,60.86428048,61.17251593,53.90032259,900710,70.254257
Heavily indebted poor countries (HIPC),2004,24.04041799,10.58617345,26.43751464,5.103850326,27.62377769,152.3750947,9.392579465,429.670727,53.71556854,63.14990695,64.70409747,54.5520779,912980,69.90426893
Heavily indebted poor countries (HIPC),2005,21.62783523,10.9928811,27.19341272,4.983883393,27.53025259,158.5938543,8.108656681,476.7335739,52.9545517,65.84288645,68.16122647,55.24228463,956580,69.53568858
Heavily indebted poor countries (HIPC),2006,25.8407529,11.13829455,27.96155611,4.837292134,27.28918893,168.803721,7.871014672,549.9444576,51.33658981,68.18732725,69.55847886,55.96161697,966170,69.15799514
Heavily indebted poor countries (HIPC),2007,26.66912542,11.04112023,28.74459933,4.70776965,26.92502925,171.2281388,7.304727789,638.8656329,52.86616898,70.40209085,72.09830329,56.69696411,1002760,68.84300556
Heavily indebted poor countries (HIPC),2008,27.90276502,11.13363132,29.54658903,4.621369156,26.87927835,170.8626723,10.51071377,750.6631364,53.10871887,70.02633932,72.31289433,57.43356861,1036340,68.40825032
Heavily indebted poor countries (HIPC),2009,28.05220746,11.38458795,30.37332785,4.812986492,26.92952519,172.9837044,4.07476841,740.9972105,53.25833893,73.58527153,74.5699184,58.15822389,1054900,67.97082845
Heavily indebted poor countries (HIPC),2010,29.34728537,10.91814346,31.22792523,5.030022012,26.94641043,182.7817506,5.89204535,799.5477359,54.07489014,75.62642388,74.75465809,58.85894745,1102370,67.52930232
Heavily indebted poor countries (HIPC),2011,28.72173407,11.68250818,33.16160242,4.985323185,26.81871523,189.0278208,9.195469561,854.8701479,56.10511017,75.75333546,76.86016568,59.52887102,1142330,67.08467111
Heavily indebted poor countries (HIPC),2012,32.39857969,0.202174608,34.10554943,4.879615782,26.81308292,201.9913104,5.823999488,874.9960339,57.33340073,76.00282548,77.38335053,60.16656535,1193890,66.65806563
Heavily indebted poor countries (HIPC),2013,33.25170716,0.211177716,35.07772998,4.743364229,26.78494267,207.634237,3.69064999,947.7746777,58.3261795,74.57145053,75.62358253,60.77033533,1242730,66.2311519
Heavily indebted poor countries (HIPC),2014,34.94489889,0.218126825,36.07601791,4.660540446,26.94040991,214.03765,2.093434835,973.7591211,59.1648407,73.53648093,76.72160312,61.33431413,1287320,65.79869963
Honduras,2000,67.37645721,68.07,58.75869157,3.92,15.4,488.401417,7.993446741,1093.1081,80.0110321,98,94,70.689,13180,54.542
Honduras,2001,64.2,70.34,60.34419519,4,15.5,495.4152246,8.08434938,1133.186372,80.0110321,99,96,70.976,14090,54.036
Honduras,2002,63.141137,78.92,61.92927876,4.02,15.9,516.6491636,5.131939922,1134.064445,80.0110321,97,95,71.249,14490,53.39
Honduras,2003,65.090464,89.05,63.51169005,5.3,15.9,540.2231224,5.759740767,1158.178083,80.0110321,95,92,71.511,16320,52.733
Honduras,2004,67.113528,93.57,65.09029404,5.99,15.9,538.9297446,6.451983852,1217.818021,80.0110321,92,94,71.77,17140,52.073
Honduras,2005,68.903309,99.02,66.66352668,4.91,15.8,573.402644,7.279164158,1308.09197,80.0110321,96,98,72.026,17100,51.415
Honduras,2006,71.266448,95.81,68.23036018,3.58,15.8,583.9439005,5.348663465,1430.057614,80.0110321,95,95,72.285,18070,50.755
Honduras,2007,73.548187,101.15,69.78746984,3.21,15.7,634.9474676,6.625507168,1583.047451,83.58898926,94,94,72.544,18750,50.095
Honduras,2008,76.396899,104.45,71.32858164,3.16,16.1,656.0618372,7.790513639,1739.353377,83.58898926,93,93,72.803,18770,49.434
Honduras,2009,78.269685,100.55,72.84636697,3.29,16.3,624.3574235,7.653732423,1789.705553,83.58898926,98,97,73.061,18710,48.775
Honduras,2010,80.984668,101.17,74.33610689,4.12,16.4,617.8563738,4.676043295,1904.347152,84.75536346,98,97,73.317,18890,48.115
Honduras,2011,82.195298,104.36,75.79470909,4.48,16.3,663.9805581,7.807205237,2088.315547,85.12329865,97,97,73.569,19920,47.457
Honduras,2012,83.607727,106.46,77.22488158,3.75,16.3,636.6388248,3.579787426,2144.342363,85.35555267,97,98,73.814,20300,46.798
Honduras,2013,87.184881,103.66,78.63548128,5.65,16.4,643.17606,1.374030519,2102.592449,85.4644165,97,98,74.051,20880,46.142
Honduras,2014,88.653773,95.15,80.03913665,7.08,16.1,619.837087,6.849356725,2206.054397,87.19753265,96,98,74.278,21120,45.486
Hungary,2000,100,90.62,113.9362977,6.56,12.7,3309.283711,9.583484628,4624.281657,99.09999847,99,99,71.24634146,71050,35.425
Hungary,2001,100,103.02,113.6752511,5.67,13.5,3426.722902,11.04655909,5276.033189,99.09999847,99,99,72.24878049,73240,35.33
Hungary,2002,100,92.05,113.3520196,5.61,16.1,3545.170756,8.091509009,6655.333009,99.09999847,99,99,72.34878049,71420,34.919
Hungary,2003,100,84.09,113.0278063,5.79,15.1,3637.278332,5.443980027,8421.103313,99.09999847,99,99,72.3,74340,34.511
Hungary,2004,100,108.06,112.7777951,5.83,15.2,3680.168467,5.089845698,10285.79363,99.09999847,99,99,72.64878049,73210,34.104
Hungary,2005,100,96.4,112.5662872,7.19,14.8,3771.364614,2.62660528,11200.57695,99.09999847,99,99,72.64878049,72300,33.635
Hungary,2006,100,93.85,112.3911394,7.49,15.3,3882.490664,3.658990383,11475.82271,99.09999847,99,99,73.09756098,71520,33.105
Hungary,2007,100,82.18,112.2171633,7.41,14.7,3976.518977,5.440698521,13918.96019,99.09999847,99,99,73.15121951,69350,32.579
Hungary,2008,100,101.82,112.0208459,7.82,12.3,3988.767694,4.789526621,15753.47328,99.09999847,99,99,73.70243902,67960,32.057
Hungary,2009,100,91.29,110.7108141,10.03,10.4,3773.153807,4.191322102,13046.48101,99.09999847,99,99,73.90487805,62110,31.54
Hungary,2010,100,78.88,110.4608748,11.17,9.2,3876.491084,2.526977191,13191.62126,99.09999847,99,99,74.20731707,62090,31.089
Hungary,2011,100,87.23,110.1483155,11.03,8.5,3898.823143,1.927062924,14216.16561,99.09999847,99,99,74.85853659,61350,30.642
Hungary,2012,100,78.81,109.5809345,11,8.2,3923.042324,2.890163995,12950.68652,99.09999847,99,99,75.06341463,57470,30.322
Hungary,2013,100,87.97,109.2795979,10.18,7.8,3892.113701,2.825716071,13687.51406,99.09999847,99,99,75.56585366,55130,30.047
Hungary,2014,100,99.83,108.1138286,7.73,8,3965.958233,3.706680993,14267.01215,99.09999847,99,99,75.76341463,55400,29.773
IBRD only,2000,84.21495558,0.132909413,56.14842215,6.071372786,19.43176693,1166.545891,8.796301657,1463.142009,82.49330139,76.36725397,76.90106817,68.05279988,15598650,56.44413672
IBRD only,2001,83.1225555,0.136189211,56.79164892,6.19956652,19.57806533,1192.969485,5.376201818,1464.545884,82.84072876,77.46701798,77.62723217,68.34253309,15988430,55.8535373
IBRD only,2002,85.31790741,0.139158907,57.42450977,6.4241597,19.72920655,1246.120703,4.921187921,1470.198997,83.26998901,76.25022179,76.65533644,68.62365833,16508520,55.20697982
IBRD only,2003,85.91695356,0.144017677,58.05156375,6.52025777,19.44088926,1335.905111,5.946831619,1633.929044,83.93496704,77.51369565,77.83797834,68.90498179,17510140,54.55165984
