Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Lao PDR,,,,,,,,,,,,,,,
Lebanon,2513.548806,2480.581929,2535.743705,2499.784658,2407.768061,2384.884015,2296.964553,2396.72086,2559.423432,2729.467906,3046.195244,2948.276651,2487.89191,2766.439326,2588.864544
Liberia,,,,,,,,,,,,,,,
Libya,2221.768893,2255.638131,2772.144477,2947.756846,3106.216057,3427.887521,3792.335287,3792.771825,3156.431865,3142.328146,3361.748865,2839.083797,2241.259636,2320.599334,1811.054601
St. Lucia,,,,,,,,,,,,,,,
Latin America & Caribbean,1599.862634,1567.722628,1593.597679,1667.755614,1702.200139,1755.46308,1802.779197,1864.206588,1917.587563,1897.86533,1988.326579,2078.518031,2130.839991,2152.557242,2157.896898
Least developed countries: UN classification,89.29041202,98.57489799,102.915848,110.6890755,124.8076822,130.8159958,141.4065855,146.4646327,147.509402,155.4000252,169.6653457,177.4754181,187.2137436,200.8524757,211.9884884
Low income,,,,,,,,,,,,,,,
Liechtenstein,,,,,,,,,,,,,,,
Sri Lanka,294.819265,290.8248411,303.1085783,326.2582321,354.3583733,400.1025736,403.0772375,420.3196001,426.3914543,425.124685,459.6841594,502.144864,524.3084455,525.7226136,531.0905766
Lower middle income,459.7533211,467.6098038,483.8527288,506.3358079,532.563409,553.7955574,585.8782371,612.5824165,625.6725313,645.3790888,688.542862,728.2090605,754.0593147,782.4091671,811.2594953
Low & middle income,960.9938974,981.6636224,1024.877636,1097.30901,1172.013134,1239.584487,1336.31581,1432.088773,1472.189045,1504.060028,1631.600067,1744.57307,1798.800929,1879.687233,1929.91194
Lesotho,,,,,,,,,,,,,,,
Late-demographic dividend,1538.874558,1592.009372,1679.762377,1829.509508,1986.859043,2134.405521,2341.187038,2555.988628,2657.530238,2740.492929,3011.249012,3248.834875,3393.943657,3591.058609,3709.089296
Lithuania,2516.905098,2695.906268,2848.913483,3087.655148,3196.849344,3187.03108,3353.304327,3564.206785,3733.626495,3622.290317,3470.78503,3529.918778,3607.703798,3663.671197,3821.14517
Luxembourg,15668.11827,15616.32977,15980.2768,16258.88449,16300.11242,15644.14672,16456.60412,16352.3218,15937.78778,14425.96473,16829.96254,15586.08423,14703.94353,14193.16843,13914.67845
Latvia,2082.321387,2213.360603,2307.186518,2493.930169,2607.45996,2777.38198,2966.609973,3169.077295,3213.12144,3026.611489,3229.951062,3264.05332,3587.932866,3472.541385,3507.404521
"Macao SAR, China",,,,,,,,,,,,,,,
St. Martin (French part),,,,,,,,,,,,,,,
Morocco,490.0382278,524.9203616,536.0083504,581.6427986,612.2822511,634.4653684,688.1744529,717.2775222,733.5238472,745.7150278,775.9546744,825.8225738,876.8452391,881.4289958,904.4418639
Monaco,,,,,,,,,,,,,,,
Moldova,2039.13902,2246.292058,2330.867781,2616.527468,2440.981408,2549.071002,2696.438833,2485.184078,2524.787619,2166.98681,2144.689107,1830.176797,1885.322323,1683.986942,1725.616479
Madagascar,,,,,,,,,,,,,,,
Maldives,,,,,,,,,,,,,,,
Middle East & North Africa,1750.977457,1829.12617,1911.358991,2004.648562,2068.795212,2147.572747,2264.399969,2333.771813,2415.221784,2469.342226,2659.041195,2693.049363,2750.695936,2799.530476,2895.956155
Mexico,1800.467938,1834.151441,1843.963566,2001.018228,1927.073886,1996.392649,2020.952833,2047.531099,2046.69443,1995.298295,2018.827437,2216.906197,2253.514406,2144.08898,2157.323788
Marshall Islands,,,,,,,,,,,,,,,
Middle income,999.4145178,1020.745337,1066.64204,1142.637453,1221.22193,1292.551537,1395.098412,1497.143296,1540.170107,1575.285603,1709.730771,1831.795478,1894.933422,1983.161966,2038.148791
North Macedonia,2895.583547,2800.997041,2755.584622,3108.950603,3143.3455,3374.298639,3450.094323,3621.560486,3676.276744,3421.410033,3574.089805,3882.780277,3680.804136,3550.466869,3496.520325
Mali,,,,,,,,,,,,,,,
Malta,4311.858637,4292.315051,4500.3523,4872.272205,4797.292583,4912.90976,4897.510042,4873.083467,4836.593963,4434.186633,4767.097378,4867.0568,5002.047483,4915.873765,4924.544019
Myanmar,75.25733578,68.37462919,73.03652038,79.93950932,80.51150296,74.85199519,88.33483442,89.45722879,94.15248761,99.36246036,124.3062687,154.3813595,156.0089924,185.3720973,215.2988584
Middle East & North Africa (excluding high income),1055.086789,1105.414899,1166.674714,1213.642364,1283.536489,1310.755193,1387.051816,1423.195764,1460.940156,1496.507053,1626.69688,1654.070731,1643.723407,1677.510835,1702.878547
