Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
South Asia (IDA & IBRD),69.6803894,69.85626984,70.73000336,71.64340973,72.17703247,72.54544067,72.57694244,72.8914566,74.77736664,75.29644775,75.71617126,75.84069061,76.53977203,77.05271149,77.50517273
Sub-Saharan Africa (IDA & IBRD countries),65.69776154,66.46016693,67.49210358,67.6040802,69.46057892,68.16693878,68.26551819,66.43720245,66.26522064,67.13845062,67.52557373,68.72297668,69.71562195,70.37380981,70.88635254
Trinidad and Tobago,98.75,,,,,,,,,,99.13999939,,,,
Tunisia,,,,,83.38509369,,,86.05368042,86.37580872,,87.37573242,87.76075745,88.47577667,,86.06011963
Turkey,,,,,95.27349091,96.00061798,95.99562073,96.20185852,,96.37770844,97.29981232,97.93498993,98.26290131,98.40136719,98.49678802
Tuvalu,,,,,,,,,,,,,,,
Tanzania,,,77.50640106,,,,,,,,75.46779633,,83.37769318,,
Uganda,,,78.30402374,,,,81.38858795,,,,82.63139343,,79.12303925,,
Ukraine,,99.74343109,,,,,,,,,,,99.99394226,,
Upper middle income,93.9782486,94.22132874,94.33643341,94.73197937,94.89394379,95.16043091,95.33000946,95.83144379,95.98809814,96.03423309,96.08511353,96.22138214,96.58746338,96.60980225,96.88986206
Uruguay,,,,,,,97.44477844,97.42169189,97.83128357,97.97241974,97.61016846,98.02310944,98.10397339,98.06342316,98.02507019
United States,,,,,,,,,,,,,,,
Uzbekistan,99.16443634,,,,,,,,,,,,,99.99382782,99.98519135
St. Vincent and the Grenadines,,,,,,,,,,,,,,,
"Venezuela, RB",,93.25744629,,,,,,95.38172913,,95.67536926,,94.50231934,,,
British Virgin Islands,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,
Vietnam,93.93267822,,,,,,,,,95.78533173,,,,,
Vanuatu,,,,,80.48000336,,,,,,,,,,86.18000031
World,86.05889893,86.24223328,86.60540009,87.0710907,87.42237091,87.39614868,87.46090698,87.54667664,88.01052094,88.19003296,88.25145721,88.3727417,88.77896881,88.9267807,89.21079254
Samoa,,,,,,,,,,,,98.88191986,,,
Kosovo,,,,,,,,,,,,,,,
"Yemen, Rep.",,,,,73.16000366,,,,,,,,,,
South Africa,,,,,,,,90.71759033,,94.12145996,94.14385223,94.24508667,94.96372223,,95.28684998
Zambia,,,80.91285706,,,,,71.31761932,,,88.68402863,,,,
Zimbabwe,,,,,,,,,,,,87.76480865,,,89.1853714
